,React,Product
11649,CCOC(=O)c1csc(NC(=O)Nc2ccccc2OC(F)(F)F)n1,O=C(Nc1nc(C(=O)O)cs1)Nc1ccccc1OC(F)(F)F
11650,CN(CCO)C(=O)C(=O)Nc1c(C(=O)C(C)(C)C)oc2nc(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)cc12,CN1CCN(c2c(C(=O)C(C)(C)C)oc3nc(-c4ccccc4Cl)c(-c4ccc(Cl)cc4)cc23)C(=O)C1=O
11651,COC(=O)CC1CCC(N(C(=O)c2cccc(F)c2)C2CC2)CC1,O=C(c1cccc(F)c1)N(C1CCC(CCO)CC1)C1CC1
11652,[N-]=[N+]=NCCOc1ccc([N+](=O)[O-])cc1,NCCOc1ccc([N+](=O)[O-])cc1
11653,CN(C(=O)OC(C)(C)C)c1cc(Oc2ccc(Oc3ccccc3)cc2)ccc1[N+](=O)[O-],CN(C(=O)OC(C)(C)C)c1cc(Oc2ccc(Oc3ccccc3)cc2)ccc1N
11654,CC(C)(C)OC(=O)N(CCCN1C(=O)c2ccccc2C1=O)Cc1ccc(F)cc1,CC(C)(C)OC(=O)N(CCCN)Cc1ccc(F)cc1
11655,CCC(C)Oc1ccc(OCCN2C(=O)c3ccccc3C2=O)cc1,CCC(C)Oc1ccc(OCCN)cc1
11656,COC(=O)c1c(NS(=O)(=O)c2ccccc2F)ccc2c1OCC1OCCC21,O=C(O)c1c(NS(=O)(=O)c2ccccc2F)ccc2c1OCC1OCCC21
11657,CN(CC1=C(C#N)C(c2cccc3nonc23)c2c[nH]nc2N1)C(=O)OC(C)(C)C,CNCC1=C(C#N)C(c2cccc3nonc23)c2c[nH]nc2N1
11658,CC(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,CC(=O)c1ccc(-c2ccc(N)cc2)o1
11659,C#CC(O)c1ccc(N2CCN(C)CC2)cc1,C#CCc1ccc(N2CCN(C)CC2)cc1
11660,CC(=O)OCc1nccc(OCCCCl)c1C,Cc1c(OCCCCl)ccnc1CO
11661,CCOC(=O)c1cncc(-c2nnc(NCc3ccccn3)c3c(-c4ccccc4)cccc23)c1,O=C(O)c1cncc(-c2nnc(NCc3ccccn3)c3c(-c4ccccc4)cccc23)c1
11662,CCOC(=O)C(=NOC(c1ccccc1)(c1ccccc1)c1ccccc1)c1csc(NC(c2ccccc2)(c2ccccc2)c2ccccc2)n1,O=C(O)C(=NOC(c1ccccc1)(c1ccccc1)c1ccccc1)c1csc(NC(c2ccccc2)(c2ccccc2)c2ccccc2)n1
11663,O=C(O)Cc1cc(-c2ccc(OC(F)(F)F)cc2)nn1CC(F)(F)F,OCCc1cc(-c2ccc(OC(F)(F)F)cc2)nn1CC(F)(F)F
11664,O=C1NC(=O)c2ccccc21,O=C1NCc2ccccc21
11665,O=[N+]([O-])c1ccc(N2CC(O)C2)nc1,Nc1ccc(N2CC(O)C2)nc1
11666,COC(=O)c1ccc(OCCOc2c(C)cc(C(OCc3ccc(OC)cc3)(C(F)(F)F)C(F)(F)F)cc2C)cc1,COC(=O)c1ccc(OCCOc2c(C)cc(C(O)(C(F)(F)F)C(F)(F)F)cc2C)cc1
11667,CC(C)(C)OC(=O)N1CCC(=Cc2nc(-c3cccc(Cl)c3)no2)CC1,Clc1cccc(-c2noc(C=C3CCNCC3)n2)c1
11668,O=C(O)CCC1CCC(=O)N1,O=C1CCC2CCC(=O)N12
11669,CCOC(=O)C(C)=Cc1ccc([N+](=O)[O-])cc1,CCOC(=O)C(C)=Cc1ccc(N)cc1
11670,COC(=O)CC1Cc2cc(OC)ccc2O1,COc1ccc2c(c1)CC(CC(=O)O)O2
11671,COc1ccc(C(NC(C)c2cccs2)c2cccc([N+](=O)[O-])c2)cc1,COc1ccc(C(NC(C)c2cccs2)c2cccc(N)c2)cc1
11672,CCOC(=O)c1cc2cc(-c3ccc(C(F)(F)F)cc3)ccc2s1,O=C(O)c1cc2cc(-c3ccc(C(F)(F)F)cc3)ccc2s1
11673,COc1ccc(C(Nc2nc3c(ncn3C3CC(COC(C)=O)C3COC(c3ccccc3)(c3ccc(OC)cc3)c3ccc(OC)cc3)c(=O)[nH]2)(c2ccccc2)c2ccc(OC)cc2)cc1,COc1ccc(C(Nc2nc3c(ncn3C3CC(CO)C3COC(c3ccccc3)(c3ccc(OC)cc3)c3ccc(OC)cc3)c(=O)[nH]2)(c2ccccc2)c2ccc(OC)cc2)cc1
11674,COC(=O)c1ccc(C=Cc2cccc([Si](C)(C)C)c2)cc1,C[Si](C)(C)c1cccc(C=Cc2ccc(C(=O)O)cc2)c1
11675,CC(C)(C)OC(=O)NC1(C2CC(=O)N(Cc3ccccc3)C2)CCC1,NC1(C2CC(=O)N(Cc3ccccc3)C2)CCC1
11676,Fc1nc(F)c(Cl)c(F)c1F,Fc1cc(Cl)c(F)nc1F
11677,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CC(=O)N3Cc2ccccc2)cc1,CC1(C)CC(=O)N(Cc2ccccc2)c2ccc(C#Cc3ccc(C(=O)O)cc3)cc21
11678,CN(CC(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1)C(=O)OC(C)(C)C,CNCC(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1
11679,CCOC(=O)c1csc(Oc2cc(C(C)(C)C)ccc2C)n1,Cc1ccc(C(C)(C)C)cc1Oc1nc(C(=O)O)cs1
11680,CC(C)(C)OC(=O)N1CCC(N(C(=O)CCl)C2CCCCC2O)CC1,CC(C)(C)OC(=O)N1CCC(N2C(=O)COC3CCCCC32)CC1
11681,COC(=O)C=CCN(C)C1CCOC1,CN(CC=CC(=O)O)C1CCOC1
11682,CCOC(=O)c1cc(CC(C)C)[nH]n1,CC(C)Cc1cc(C(=O)O)n[nH]1
11683,CC(C)(C)OC(=O)C1(C(=O)O)CC1,CC(C)(C)OC(=O)C1(CO)CC1
11684,COC(=O)c1nccn(Cc2ccccc2)c1=O,O=C(O)c1nccn(Cc2ccccc2)c1=O
11685,Cc1nc2c(cc1CO)CCCCC2,Cc1nc2c(cc1C=O)CCCCC2
11686,CC(C)(C)OC(=O)NC(C(CO[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C)C(F)c1ccccc1,CC(C)(C)OC(=O)NC(C(CO)O[Si](C)(C)C(C)(C)C)C(F)c1ccccc1
11687,COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(C)C)NC(=O)N1CCCCCC1,CC(C)CC(NC(=O)N1CCCCCC1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
11688,Cn1nccc1Nc1nccc(-c2cc(F)n3c(C(CCO[Si](C)(C)C(C)(C)C)Oc4ccccc4)nnc3c2)n1,Cn1nccc1Nc1nccc(-c2cc(F)n3c(C(CCO)Oc4ccccc4)nnc3c2)n1
11689,COc1ccccc1-c1ccc(C(=O)OC(C)(C)C)c(NC(=O)c2cc(N3CCCCC3)ccc2O)c1,COc1ccccc1-c1ccc(C(=O)O)c(NC(=O)c2cc(N3CCCCC3)ccc2O)c1
11690,COC(=O)c1cc(OCc2ccccc2F)cc([N+](=O)[O-])c1,O=C(O)c1cc(OCc2ccccc2F)cc([N+](=O)[O-])c1
11691,O=C(NCC1(c2cccc(Cl)c2)CCC2(CC1)OCCO2)C(F)(F)F,O=C1CCC(CNC(=O)C(F)(F)F)(c2cccc(Cl)c2)CC1
11692,COc1ccc(C(C)(O)CN2C=C(C)c3c(nnn3-c3ccc(F)cc3)C2C)cc1,COc1ccc(C(C)(O)CN2CC(C)c3c(nnn3-c3ccc(F)cc3)C2C)cc1
11693,N#CCCCc1ccc(N2CC(=O)NS2(=O)=O)c(OCc2ccccc2)c1,N#CCCCc1ccc(N2CC(=O)NS2(=O)=O)c(O)c1
11694,CCOC(=O)c1ccc(-c2ccnnc2)cc1,O=C(O)c1ccc(-c2ccnnc2)cc1
11695,Cc1ccccc1-c1cc(NCc2ccccc2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1ccccc1-c1cc(N)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
11696,O=C(NCC(F)(F)F)c1ccc(Br)cc1CO,O=C1c2ccc(Br)cc2CN1CC(F)(F)F
11697,CCOC(=O)Cn1nc([N+](=O)[O-])cc1CNC(C)C,CC(C)N1Cc2cc([N+](=O)[O-])nn2CC1=O
11698,CCOC(=O)CC(=O)C=Cc1c(-c2ccc(F)cc2)c2ccccc2n1C(C)C,CCOC(=O)CC(O)C=Cc1c(-c2ccc(F)cc2)c2ccccc2n1C(C)C
11699,CC(C)CCCC(C)C1CCC2C3CC=C4CC(OCCCCCCN5C(=O)c6ccccc6C5=O)CCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CC=C4CC(OCCCCCCN)CCC4(C)C3CCC12C
11700,Cc1noc2nc(C(N=[N+]=[N-])C(C)C)n(Cc3cccc(F)c3)c(=O)c12,Cc1noc2nc(C(N)C(C)C)n(Cc3cccc(F)c3)c(=O)c12
11701,COc1cc(CCOP(=O)(O)O)ccc1OC(=O)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)N(Cc1cc(C(F)(F)F)ccc1-c1cc(C(C)C)c(F)cc1OC)C(=O)OC(C)(C)C,COc1cc(CCOP(=O)(O)O)ccc1OC(=O)OC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)[NH2+]Cc1cc(C(F)(F)F)ccc1-c1cc(C(C)C)c(F)cc1OC
11702,CC(=O)OCc1ccc2sc(S(N)(=O)=O)cc2c1,NS(=O)(=O)c1cc2cc(CO)ccc2s1
11703,COC(=O)C(C)(C)NC(=O)c1ccc2ccccc2c1OCc1ccc(OC)nc1,COc1ccc(COc2c(C(=O)NC(C)(C)C(=O)O)ccc3ccccc23)cn1
11704,C(=CC1OCCO1)c1cccc2cnccc12,c1cc(CCC2OCCO2)c2ccncc2c1
11705,COC(=O)Nc1cc(-c2ccnc(NC3CCCCC3)c2)nc(N2CCN(C(=O)OC(C)(C)C)CC2)c1,COC(=O)Nc1cc(-c2ccnc(NC3CCCCC3)c2)nc(N2CCNCC2)c1
11706,CCCCCCCCCCCOc1cc(OCCCCCCCCCCC)cc(C(=O)OC)c1,CCCCCCCCCCCOc1cc(CO)cc(OCCCCCCCCCCC)c1
11707,O=C1CCCC1c1ccccn1,OC1CCCC1c1ccccn1
11708,CCOC(=O)C(O[Si](C)(C)C(C)(C)C)c1ccc(-c2ncc(Cl)c(Nc3cc(C4CC4)[nH]n3)n2)s1,CC(C)(C)[Si](C)(C)OC(C(=O)O)c1ccc(-c2ncc(Cl)c(Nc3cc(C4CC4)[nH]n3)n2)s1
11709,O=C(NCCCN1CC=C(c2ccc(Cl)cc2)CC1)C(F)(F)F,NCCCN1CC=C(c2ccc(Cl)cc2)CC1
11710,COC(=O)C(C)(C)COc1ccc(Br)cc1C1NC(=O)CC(c2cc(Cl)ccc2C)C12C(=O)Nc1cc(Cl)ccc12,Cc1ccc(Cl)cc1C1CC(=O)NC(c2cc(Br)ccc2OCC(C)(C)C(=O)O)C12C(=O)Nc1cc(Cl)ccc12
11711,N#Cc1cnc2c(Br)cc([N+](=O)[O-])cc2c1NC1CCCC1,N#Cc1cnc2c(Br)cc(N)cc2c1NC1CCCC1
11712,O=C(CBr)c1cncs1,OC(CBr)c1cncs1
11713,CCOC(=O)c1ccc(-c2cnc(OCC3CCN(CC4(C(F)(F)F)CCC4)CC3)nc2)cc1F,O=C(O)c1ccc(-c2cnc(OCC3CCN(CC4(C(F)(F)F)CCC4)CC3)nc2)cc1F
11714,CC(C(=O)O)c1ccc(NC(=O)OCCCl)cc1,CC(C(=O)O)c1ccc(N2CCOC2=O)cc1
11715,c1ccc(CN2CCC(c3ccccn3)CC2)cc1,c1ccc(C2CCNCC2)nc1
11716,O=C(c1cccc2ccccc12)N1CCC(N(Cc2ccnc3ccccc23)C(=O)C(F)(F)F)CC1Cc1ccccc1,O=C(c1cccc2ccccc12)N1CCC(NCc2ccnc3ccccc23)CC1Cc1ccccc1
11717,Cc1c(-c2ccccc2)sc(NC(=O)OC(C)(C)C)c1C(=O)N1CCC(N2CCCC3(C2)CC(C)(C)OC3=O)CC1,Cc1c(-c2ccccc2)sc(N)c1C(=O)N1CCC(N2CCCC3(C2)CC(C)(C)OC3=O)CC1
11718,Cc1cccn2c(=O)c([N+](=O)[O-])c(Cl)nc12,Cc1cccn2c(=O)c(N)c(Cl)nc12
11719,C=Cc1c2c3c(cccc3n1CCC)C1CC(NC(=O)N(CC)CC)CN(C)C1C2,CCCn1c(CC)c2c3c(cccc31)C1CC(NC(=O)N(CC)CC)CN(C)C1C2
11720,C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C1CCCC1)NC(=O)OC1CCCC1CCC=CCc1c(nc3ccccc3c1OCCCCO[Si](C)(C)C(C)(C)C)O2)C(=O)NS(=O)(=O)C1CC1,C=CC1CC1(NC(=O)C1CC2CN1C(=O)C(C1CCCC1)NC(=O)OC1CCCC1CCC=CCc1c(nc3ccccc3c1OCCCCO)O2)C(=O)NS(=O)(=O)C1CC1
11721,CCOC(=O)Cn1ccnc1[N+](=O)[O-],O=C(O)Cn1ccnc1[N+](=O)[O-]
11722,CCCCCCCCCCNC(=O)OCC(CSCC(NC(=O)OCc1ccccc1)C(=O)NCCOCCOCCOCCC(=O)OC(C)(C)C)OC(=O)NCCCCCCCCCC,CCCCCCCCCCNC(=O)OCC(CSCC(N)C(=O)NCCOCCOCCOCCC(=O)OC(C)(C)C)OC(=O)NCCCCCCCCCC
11723,CC(O[Si](C)(C)C(C)(C)C)c1ncc(C=O)o1,CC(O[Si](C)(C)C(C)(C)C)c1ncc(CO)o1
11724,COc1ccc([N+](=O)[O-])c2nc(C)sc12,Cc1nc2c([N+](=O)[O-])ccc(O)c2s1
11725,COc1nc(N2CCNC2=O)nc(OC)c1[N+](=O)[O-],COc1nc(N2CCNC2=O)nc(OC)c1N
11726,COc1ccc(COC(=O)CCC(=O)OC(C)(CI)C(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCc2ccccc2)NC(=O)CN2CCOCC2)cc1,CC(C)CC(NC(=O)C(CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)C(C)(CI)OC(=O)CCC(=O)O
11727,O=c1ccoc2cc(Br)ccc12,O=C1CCOc2cc(Br)ccc21
11728,COC(=O)Cc1cc(C)c(-n2cnnn2)cn1,Cc1cc(CC(=O)O)ncc1-n1cnnn1
11729,COc1cc2nc(N3CCN(C(=O)OCc4ccccc4)C(C(=O)NC(C)(C)C)C3)nc(N)c2cc1OC,COc1cc2nc(N3CCNC(C(=O)NC(C)(C)C)C3)nc(N)c2cc1OC
11730,CCOC(=O)c1cccc(NC(=O)C(Cn2ccnc2)NS(=O)(=O)c2ccc(Cl)cc2)c1,O=C(O)c1cccc(NC(=O)C(Cn2ccnc2)NS(=O)(=O)c2ccc(Cl)cc2)c1
11731,O=[N+]([O-])c1ccc(OC2CCNCC2)c(F)c1,Nc1ccc(OC2CCNCC2)c(F)c1
11732,COC1(c2ccc(C(F)(F)F)cc2CO[Si](C)(C)C(C)(C)C)CCCCC1,COC1(c2ccc(C(F)(F)F)cc2CO)CCCCC1
11733,COC(=O)CCCCC=C1CCC1,OCCCCCC=C1CCC1
11734,O=C1Cc2cccn2-c2ccccc2N1,c1ccc2c(c1)NCCc1cccn1-2
11735,FC(F)C(F)C1CCC2(CC1)OCCO2,O=C1CCC(C(F)C(F)F)CC1
11736,CC(=O)C(CCCCCCC(=O)OCc1ccccc1)CCCC(O)COCc1ccccc1,CC(=O)C(CCCCCCC(=O)O)CCCC(O)COCc1ccccc1
11737,CN(C)C(=O)CC1(C)Oc2ccccc2-n2cccc21,CN(C)CCC1(C)Oc2ccccc2-n2cccc21
11738,COCc1nccc(N2CCOCC2)n1,OCc1nccc(N2CCOCC2)n1
11739,COC(=O)c1ccc(CNC23CC4CC(CC(C4)C2)C3)cc1,O=C(O)c1ccc(CNC23CC4CC(CC(C4)C2)C3)cc1
11740,CC(C)(C)OC(=O)N1CCC(O)C(N=[N+]=[N-])C1,[N-]=[N+]=NC1CNCCC1O
11741,O=C(NCCCn1ccnc1)c1ccc([N+](=O)[O-])cc1,Nc1ccc(C(=O)NCCCn2ccnc2)cc1
11742,COC(=O)c1cc(Cl)c(NC(C)=O)c([N+](=O)[O-])c1OC,COC(=O)c1cc(Cl)c(N)c([N+](=O)[O-])c1OC
11743,COC(=O)c1ccc(-c2nc(CS(=O)(=O)C3CCN(C(=O)OC(C)(C)C)CC3)c(C)o2)cc1,Cc1oc(-c2ccc(C(=O)O)cc2)nc1CS(=O)(=O)C1CCN(C(=O)OC(C)(C)C)CC1
11744,CCOC(=O)Cc1cccc(NC(=C2C(=O)Nc3ccccc32)c2ccccc2)c1,O=C(O)Cc1cccc(NC(=C2C(=O)Nc3ccccc32)c2ccccc2)c1
11745,CCOC(=O)Cc1ccc(OCCCN2CCC(C(O)(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,O=C(O)Cc1ccc(OCCCN2CCC(C(O)(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1
11746,NC(=O)c1cncc(-c2ccc(C(F)(F)F)cc2)c1,NC(=O)C1CNCC(c2ccc(C(F)(F)F)cc2)C1
11747,CC(=O)NC(C)(C)c1cccc(C(F)(F)F)n1,CC(C)(N)c1cccc(C(F)(F)F)n1
11748,CCc1cc(-c2ccc3c(c2)CC(CC(=O)NCc2cccnc2)C3=O)ccc1OC,CCc1cc(-c2ccc3c(c2)CC(CC(=O)NCc2cccnc2)C3=O)ccc1O
11749,Cc1cc(C)c(C#N)c(Cl)n1,Cc1cc(C)c(C#N)cn1
11750,CC(C)(C)OC(=O)N1CCC(C=O)(c2ccc(Cl)cc2)CC1,CC(C)(C)OC(=O)N1CCC(CO)(c2ccc(Cl)cc2)CC1
11751,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc(F)cc2)CC1,Fc1ccc(CN2CCN(CCOc3ccc(Cl)cc3)CC2)cc1
11752,CCOC(=O)CCC(c1ccc(Cl)cc1)c1c[nH]c2c(CSC)cccc12,CSCc1cccc2c(C(CCCO)c3ccc(Cl)cc3)c[nH]c12
11753,COC(=O)CCc1cnoc1-c1ccc(F)c(Cl)c1,OCCCc1cnoc1-c1ccc(F)c(Cl)c1
11754,COc1ccc2c(c1)CCN=C2,COc1ccc2c(c1)CCNC2
11755,NC(=O)c1cc(-c2ccc(Cl)cc2)c(-c2ccccc2Cl)nc1N,N#Cc1cc(-c2ccc(Cl)cc2)c(-c2ccccc2Cl)nc1N
11756,Cc1nn(C(=O)OC(C)(C)C)c2ccc([N+](=O)[O-])cc12,Cc1nn(C(=O)OC(C)(C)C)c2ccc(N)cc12
11757,CC12CC(CCC1=O)C(C)(C)O2,CC1(C)OC2(C)CC1CCC2O
11758,COC(=O)C1CN(c2nnc(Cl)c3ccccc23)CCN1C(=O)OC(C)(C)C,COC(=O)C1CN(c2nnc(Cl)c3ccccc23)CCN1
11759,COC(=O)C(=CC1CCCC1)c1ccc(-n2nnnc2C)c(S(C)(=O)=O)c1,Cc1nnnn1-c1ccc(C(=CC2CCCC2)C(=O)O)cc1S(C)(=O)=O
11760,COC(=O)c1ccc(C#CC(O)(C2CC2)C2CC2)c(OCCC(F)(F)F)c1,COC(=O)c1ccc(C#CC(C2CC2)C2CC2)c(OCCC(F)(F)F)c1
11761,CCOC(=O)C(=NOCc1cccnc1)c1csc(NC(c2ccccc2)(c2ccccc2)c2ccccc2)n1,O=C(O)C(=NOCc1cccnc1)c1csc(NC(c2ccccc2)(c2ccccc2)c2ccccc2)n1
11762,OCc1cc(Br)cnc1Cl,O=Cc1cc(Br)cnc1Cl
11763,COCC1CN(Cc2ccccc2)CC(CO)O1,COCC1CNCC(CO)O1
11764,COCCOCCOCCOCCC(=O)OC(C)(C)C,COCCOCCOCCOCCC(=O)O
11765,CN1CCn2c(c(OCc3ccccc3)c3c(=O)n(Cc4ccc(F)cc4)nc(N)c32)C1=O,CN1CCn2c(c(O)c3c(=O)n(Cc4ccc(F)cc4)nc(N)c32)C1=O
11766,COc1ccc(CNC(=O)c2cc3c(=O)n(Cc4ccc(C(=O)OC(C)(C)C)cc4)c(=O)n(C)c3s2)cc1OC,COc1ccc(CNC(=O)c2cc3c(=O)n(Cc4ccc(C(=O)O)cc4)c(=O)n(C)c3s2)cc1OC
11767,CC(C)CCNc1nc(Cl)ncc1[N+](=O)[O-],CC(C)CCNc1nc(Cl)ncc1N
11768,COC(=O)c1ccc(C(O)C(C)O)cn1,CC(O)C(O)c1ccc(C(=O)O)nc1
11769,C=CCc1cccc2c1CCC2=O,CCCc1cccc2c1CCC2=O
11770,O=C(NCCCN1CCC2(CC2)C(O)C1)OCc1ccccc1,NCCCN1CCC2(CC2)C(O)C1
11771,CC(C)(C)OC(=O)N1C(C(=O)O)CCC1c1ccccc1,CC(C)(C)OC(=O)N1C(CO)CCC1c1ccccc1
11772,N#CCC(COCc1ccccc1)COCc1ccccc1,NCCC(COCc1ccccc1)COCc1ccccc1
11773,CC(C)(C)OC(=O)COc1cncc(C(=O)N2CCN(c3ccccc3C(C)(C)C)CC2)c1,CC(C)(C)c1ccccc1N1CCN(C(=O)c2cncc(OCC(=O)O)c2)CC1
11774,O=Cc1cnc2n1CCCC2,OCc1cnc2n1CCCC2
11775,CC1(C)OC(=O)Nc2ccc(-c3cccc(C#C[Si](C)(C)C)c3)cc21,C#Cc1cccc(-c2ccc3c(c2)C(C)(C)OC(=O)N3)c1
11776,COc1ccc2c(c1)CCC21CCCc2cncn21,Oc1ccc2c(c1)CCC21CCCc2cncn21
11777,CCCCOC(=O)N1CCN(C(=O)C(CCC(=O)OC(C)(C)C)NC(=O)c2cc(OCC(=O)N3CCCC3C(=O)OCc3ccccc3)n(-c3ccccc3)n2)CC1,CCCCOC(=O)N1CCN(C(=O)C(CCC(=O)OC(C)(C)C)NC(=O)c2cc(OCC(=O)N3CCCC3C(=O)O)n(-c3ccccc3)n2)CC1
11778,O=C(O)c1cc2cc(C#Cc3ccc(-c4ccc(Cl)cc4)cn3)ccc2s1,OCc1cc2cc(C#Cc3ccc(-c4ccc(Cl)cc4)cn3)ccc2s1
11779,CC(C)(C)CC(NC(=O)OCc1ccccc1)C12OCC(C)(CO1)CO2,CC(C)(C)CC(N)C12OCC(C)(CO1)CO2
11780,CC(C)(C)OC(=O)N1CC2(CC2)CC1c1nc2ccc(C#C[Si](C)(C)C)cc2[nH]1,C#Cc1ccc2nc(C3CC4(CC4)CN3C(=O)OC(C)(C)C)[nH]c2c1
11781,CC(C)(C)C#Cc1c(Cl)cc([N+](=O)[O-])cc1Cl,CC(C)(C)C#Cc1c(Cl)cc(N)cc1Cl
11782,COc1cccc2c1Oc1ccccc1C21CCN(Cc2ccccc2)CC1,Oc1cccc2c1Oc1ccccc1C21CCN(Cc2ccccc2)CC1
11783,CCOC(=O)C=Cc1c(C)nn(C)c1-n1ccc2ccc(OCc3ccccc3)cc21,CCOC(=O)C=Cc1c(C)nn(C)c1-n1ccc2ccc(O)cc21
11784,COC(=O)C1CCC(CO)N(C(=O)C(C)Cl)C1,COC(=O)C1CCC2COC(C)C(=O)N2C1
11785,COc1ccc2cc(Br)ccc2c1Br,COc1ccc2cc(Br)ccc2c1
11786,COc1ccc(CC2c3cc(OC)c(OC)cc3S(=O)(=O)CCN2C(=O)OC(C)(C)C)cc1OC,COc1ccc(CC2NCCS(=O)(=O)c3cc(OC)c(OC)cc32)cc1OC
11787,COc1ccccc1CC(=O)Nc1ccccc1-c1cc2ccccc2[nH]1,O=C(Cc1ccccc1O)Nc1ccccc1-c1cc2ccccc2[nH]1
11788,CC(C)(C)OC(=O)N1CCC2(CC1)Cc1cnn(C(C)(C)C)c1C(=O)N2,CC(C)(C)n1ncc2c1C(=O)NC1(CCNCC1)C2
11789,COC(=O)CCC#CCCC(=O)c1ccco1,COC(=O)CCC=CCCC(=O)c1ccco1
11790,O=C(CC=Cc1ccccc1)Nc1cc(CCc2ccccc2)ccc1C(=O)O,O=C(CCCc1ccccc1)Nc1cc(CCc2ccccc2)ccc1C(=O)O
11791,CC(O)C(O[Si](C(C)C)(C(C)C)C(C)C)C(COCC(NC(=O)OC(C)(C)C)C(=O)OCc1ccccc1)Cc1ccccc1,CC(O)C(O[Si](C(C)C)(C(C)C)C(C)C)C(COCC(NC(=O)OC(C)(C)C)C(=O)O)Cc1ccccc1
11792,COc1ccc(-n2nc(C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)cc2-c2ccccc2)cn1,COc1ccc(-n2nc(C(=O)N3CCNCC3)cc2-c2ccccc2)cn1
11793,COCOc1cccc2c1C1CC1(C)C(=O)O2,COCOc1cccc(O)c1C1CC1(C)CO
11794,CC(=O)CCc1ccc(C)o1,Cc1ccc(CCC(C)O)o1
11795,N#Cc1cc2ccc([N+](=O)[O-])cc2[nH]1,N#Cc1cc2ccc(N)cc2[nH]1
11796,CC(C)(C)OC(=O)NC(Cc1ccc(Br)cc1)C(=O)O,CC(C)(C)OC(=O)NC(CO)Cc1ccc(Br)cc1
11797,COC(=O)c1ccc(Cl)c(NC(=O)c2cc3cnc(N4CCCCC4)nc3[nH]c2=O)c1,O=C(O)c1ccc(Cl)c(NC(=O)c2cc3cnc(N4CCCCC4)nc3[nH]c2=O)c1
11798,CCOc1cc(C(=O)OC)nc2c(C3CC3)cccc12,CCOc1cc(C(=O)O)nc2c(C3CC3)cccc12
11799,CCn1cc(-c2cnc(N)c(-c3ccc(C(=O)OC)c(F)c3)n2)cn1,CCn1cc(-c2cnc(N)c(-c3ccc(C(=O)O)c(F)c3)n2)cn1
11800,CC(C)(C)OC(=O)N1CCC(NC(=O)C(F)(F)F)C1,O=C(NC1CCNC1)C(F)(F)F
11801,CCC(O)CCCCCCC=CCCCCC(=O)O,CCCCCCCCCC=CCCCCC(=O)O
11802,CC1c2nc(-c3ccccc3)c(-c3ccccc3)nc2CCN1C(=O)OC(C)(C)C,CC1NCCc2nc(-c3ccccc3)c(-c3ccccc3)nc21
11803,CCOC(=O)CC(C)=O,CCOC(=O)CC(C)O
11804,CC(C)(C)OC(=O)n1c2ccc(-c3ccc(N(c4ccc(-c5ccccc5)cc4)c4ccc5c(c4)C(C)(C)c4ccccc4-5)cc3)cc2c2cc3c(cc21)C(C)(C)c1ccccc1-3,CC1(C)c2ccccc2-c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccc(-c4ccc5[nH]c6cc7c(cc6c5c4)-c4ccccc4C7(C)C)cc3)cc21
11805,C=CCC1(CC=C)c2c(ccc(OC)c2OC)C=C2c3cc4c(cc3CCN21)OCO4,C=CCC1(CC=C)c2c(ccc(OC)c2OC)CC2c3cc4c(cc3CCN21)OCO4
11806,CC(CSC(=O)c1ccccc1)C(=O)N1Cc2ccccc2CC1C(=O)OC(C)(C)C,CC(CSC(=O)c1ccccc1)C(=O)N1Cc2ccccc2CC1C(=O)O
11807,COC(=O)CCC(NC(=O)OC(C)(C)C)C(=O)O,COC(=O)CCC(CO)NC(=O)OC(C)(C)C
11808,COc1cc(C2OCCO2)cc2c1OC(C)(C)C=C2CO,COc1cc(C=O)cc2c1OC(C)(C)C=C2CO
11809,CC(C)(C)OC(=O)COC1CCN(C(=O)C2CC(O)CN2C(=O)c2ccc(C(=N)N)cc2)CC1,N=C(N)c1ccc(C(=O)N2CC(O)CC2C(=O)N2CCC(OCC(=O)O)CC2)cc1
